"order_id","seller_id","customer_id","shop_id","order_date"
"2aeaae66-637b-40c1-b812-0d69f00f89b6","2ea0ca2a-77fc-4447-b57c-62a6cb4d75a1",47466,1,"2022-11-15"
"2b030d88-3b54-437f-bb28-eaa1ba149536","c7402157-ae44-45cc-b6a7-b348d5dbd417",158992,2,"2022-12-22"
"2b0ad2c0-830a-4271-97be-58b989898357","2ea0ca2a-77fc-4447-b57c-62a6cb4d75a1",46570,1,"2022-07-21"
"2b0db0eb-dd27-4579-a1a9-7ed07fdde9e4","3ca4793d-065e-4112-b023-d1122a2a4b44",77371,2,"2022-03-18"
"2b14242c-4726-40ed-8c4b-3f4ba755b5d1","2ea0ca2a-77fc-4447-b57c-62a6cb4d75a1",53166,1,"2022-09-06"
"2b14c598-81ed-4ee3-aa39-6abb82715e6d","3ca4793d-065e-4112-b023-d1122a2a4b44",88033,2,"2022-11-08"
"2b16b205-703a-4294-9412-28972802bdd5","ed1a5b13-3dc5-4212-b989-f59258b4410e",136183,2,"2022-12-29"
"2b1a5bc2-0a2e-4194-821a-d52f3b8ae1a6","c7402157-ae44-45cc-b6a7-b348d5dbd417",139449,2,"2022-11-03"
"2b27a0f2-a360-43e3-9972-1904bd0a5433","3ca4793d-065e-4112-b023-d1122a2a4b44",73469,2,"2022-01-11"
"2b307b05-c55a-4d22-b8bc-3c53d109d5c4","c7402157-ae44-45cc-b6a7-b348d5dbd417",126190,2,"2022-07-18"
"2b31d704-a4bc-4ed5-96a5-fa72ae14e896","098431c3-1301-456e-9171-0026d20a3d62",41787,1,"2022-03-15"
"2b3fcfca-cb65-4425-bf77-eae64c408d29","ed1a5b13-3dc5-4212-b989-f59258b4410e",144026,2,"2022-10-31"
"2b450d60-c73b-46fc-98fb-68db94e6fe68","2ea0ca2a-77fc-4447-b57c-62a6cb4d75a1",66913,1,"2022-11-03"
"2b51845d-c7c1-45be-b878-32ec4d893176","3ca4793d-065e-4112-b023-d1122a2a4b44",130845,2,"2022-09-23"
"2b5de68b-5ce1-4fde-9af3-78c460eae06f","3ca4793d-065e-4112-b023-d1122a2a4b44",93609,2,"2022-04-08"
"2b6dabfa-7d04-479d-baa7-c34afb791218","098431c3-1301-456e-9171-0026d20a3d62",48709,1,"2022-10-18"
"2b71daf3-b8e7-40c7-9c3d-07bc418705b1","3ca4793d-065e-4112-b023-d1122a2a4b44",93657,2,"2022-05-20"
"2b7242dc-89ce-44e9-895c-f459d4fab2af","098431c3-1301-456e-9171-0026d20a3d62",28306,1,"2022-02-06"
"2b79169d-2f28-4de3-b64e-c29a49c2c5b0","ed1a5b13-3dc5-4212-b989-f59258b4410e",140652,2,"2022-10-21"
"2b7e4cfc-f097-455c-bb97-677d4b3bae24","2ea0ca2a-77fc-4447-b57c-62a6cb4d75a1",28484,1,"2022-05-31"
"2b800b5c-5787-4dc7-9fb5-596502048227","ed1a5b13-3dc5-4212-b989-f59258b4410e",134230,2,"2022-10-27"
"2b841715-06c8-4277-87bf-cd452e309232","c7402157-ae44-45cc-b6a7-b348d5dbd417",114841,2,"2022-09-14"
"2b8595b0-d435-4d8b-a2df-195f84b5b071","c7402157-ae44-45cc-b6a7-b348d5dbd417",126441,2,"2022-07-27"
"2b9054e1-aa96-452d-823b-b159236a53d4","c7402157-ae44-45cc-b6a7-b348d5dbd417",153186,2,"2022-12-21"
"2b9a7c8a-e7ff-4001-a2f7-a2870461d860","3ca4793d-065e-4112-b023-d1122a2a4b44",70862,2,"2022-03-04"
"2b9b5182-f44f-4e19-9f30-30f61f16c7fc","2ea0ca2a-77fc-4447-b57c-62a6cb4d75a1",27879,1,"2022-11-28"
"2ba2554b-433b-4ac2-a75c-3a1b22eafeac","ed1a5b13-3dc5-4212-b989-f59258b4410e",137736,2,"2022-09-23"
"2baba03d-d53f-4ba7-b86f-153cb65155b8","2ea0ca2a-77fc-4447-b57c-62a6cb4d75a1",38861,1,"2022-01-30"
"2bad920f-f495-4889-8874-3cadd13d904a","3ca4793d-065e-4112-b023-d1122a2a4b44",137868,2,"2022-10-12"
"2baea38a-921d-4b36-8cc8-f503c7746eec","098431c3-1301-456e-9171-0026d20a3d62",23952,1,"2022-05-12"
"2bb3956c-1a6a-4d74-9092-bcee6a05986f","098431c3-1301-456e-9171-0026d20a3d62",30296,1,"2022-02-06"
"2bb9c7a2-d879-40de-8b4e-4b04ba68881a","098431c3-1301-456e-9171-0026d20a3d62",38711,1,"2022-06-16"
"2bc97329-a0be-4435-82e1-60763d09b991","3ca4793d-065e-4112-b023-d1122a2a4b44",152116,2,"2022-11-30"
"2bca9ebb-3ea6-40b6-8374-37ef9be7aa23","ed1a5b13-3dc5-4212-b989-f59258b4410e",145148,2,"2022-10-21"
"2bde82da-4b5c-4fb9-9208-f31963de2e6d","3ca4793d-065e-4112-b023-d1122a2a4b44",48994,2,"2022-01-31"
"2be009c6-a0ac-41f7-989b-8f3b49a159a6","c7402157-ae44-45cc-b6a7-b348d5dbd417",111786,2,"2022-07-25"
"2bfd1428-0a50-4ca2-ad59-8fa805d335ed","2ea0ca2a-77fc-4447-b57c-62a6cb4d75a1",74453,1,"2022-10-25"
"2c0405cb-8b2f-42b3-8691-1603fdfd10aa","ed1a5b13-3dc5-4212-b989-f59258b4410e",136296,2,"2022-09-13"
"2c0c7534-0fc6-487e-8106-76996461906c","2ea0ca2a-77fc-4447-b57c-62a6cb4d75a1",64007,1,"2022-10-12"
"2c0ea6c9-efe6-4461-b9ec-ff4f73ccd176","45baf1d2-e066-4f40-8fc5-c61c08d4af4c",63478,1,"2022-08-15"
"2c16fbb9-dbaa-4740-bbcc-1c1e95e56921","2ea0ca2a-77fc-4447-b57c-62a6cb4d75a1",52404,1,"2022-10-31"
"2c1ee1cc-f5c5-426d-94e8-175c9fa45ba9","2ea0ca2a-77fc-4447-b57c-62a6cb4d75a1",29075,1,"2022-12-23"
"2c1fb331-cfb2-4548-9382-628224d25289","2ea0ca2a-77fc-4447-b57c-62a6cb4d75a1",70834,1,"2022-10-11"
"2c22615b-1149-458a-b706-afee54aa749f","c7402157-ae44-45cc-b6a7-b348d5dbd417",114841,2,"2022-10-25"
"2c326f29-d75f-4939-be6f-dcfe1b222e76","098431c3-1301-456e-9171-0026d20a3d62",46513,1,"2022-05-12"
"2c334820-fdad-4960-9818-dba936850d75","3ca4793d-065e-4112-b023-d1122a2a4b44",144010,2,"2022-11-24"
"2c3c88bf-bc5f-45d9-bd32-154e556a3651","2ea0ca2a-77fc-4447-b57c-62a6cb4d75a1",52361,1,"2022-12-30"
"2c414171-77d0-4b25-ba0e-a156d67b5fdd","3ca4793d-065e-4112-b023-d1122a2a4b44",135178,2,"2022-12-14"
"2c454bf7-a2f3-4578-b6df-f8aaa1f41893","098431c3-1301-456e-9171-0026d20a3d62",49278,1,"2022-10-11"
"2c49091d-d562-40a5-a611-e4e67e911a6f","2ea0ca2a-77fc-4447-b57c-62a6cb4d75a1",45806,1,"2022-07-15"
"2c57921b-442d-480e-a842-ca8c6f0dd9f1","098431c3-1301-456e-9171-0026d20a3d62",21967,1,"2022-12-01"
"2c5b3dd8-0d8b-41b6-8034-dccb47e6b7ff","098431c3-1301-456e-9171-0026d20a3d62",50312,1,"2022-09-13"
"2c5f84b6-9d68-475f-8704-736bff8883b3","3ca4793d-065e-4112-b023-d1122a2a4b44",148827,2,"2022-11-11"
"2c6530b4-b546-45b4-836f-b0091820342a","2ea0ca2a-77fc-4447-b57c-62a6cb4d75a1",67320,1,"2022-10-03"
"2c674b03-6c35-44f3-87f2-e6f083eedec8","3ca4793d-065e-4112-b023-d1122a2a4b44",84820,2,"2022-02-21"
"2c6f3f13-9a70-4297-81a3-0999cad419e4","3ca4793d-065e-4112-b023-d1122a2a4b44",77371,2,"2022-04-04"
"2c7001ed-b5e9-46f0-b066-537d83467cd6","2ea0ca2a-77fc-4447-b57c-62a6cb4d75a1",43129,1,"2022-07-06"
"2c749c9f-16c8-4003-9fb9-cb210b719d87","2ea0ca2a-77fc-4447-b57c-62a6cb4d75a1",23503,1,"2022-08-05"
"2c899fcc-59ba-45de-834d-d11ba5a28c4a","3ca4793d-065e-4112-b023-d1122a2a4b44",46833,2,"2022-08-18"
"2c89fe5f-6996-4633-a365-e839a77bd1a0","098431c3-1301-456e-9171-0026d20a3d62",50315,1,"2022-08-08"
"2c916372-295b-445e-8089-bf9bcf1e7f99","098431c3-1301-456e-9171-0026d20a3d62",19917,1,"2022-06-22"
"2c959a10-5cf5-4794-b291-758f6550a25f","45baf1d2-e066-4f40-8fc5-c61c08d4af4c",67792,1,"2022-10-24"
"2ca20caa-93a6-4818-bd49-34a98bd8918a","3ca4793d-065e-4112-b023-d1122a2a4b44",134138,2,"2022-09-01"
"2cb0fe08-99e1-44e6-ac98-ebc857b43b03","c7402157-ae44-45cc-b6a7-b348d5dbd417",76106,2,"2022-01-28"
"2cb190c0-3780-4ea8-906f-2675278d3e8b","3ca4793d-065e-4112-b023-d1122a2a4b44",139400,2,"2022-09-30"
"2cba065e-6112-4cea-910a-107fdda99341","3ca4793d-065e-4112-b023-d1122a2a4b44",47272,2,"2022-01-28"
"2cbb1dc2-2b0f-40b5-9c09-400c6a75d5a8","c7402157-ae44-45cc-b6a7-b348d5dbd417",147138,2,"2022-12-15"
"2cc46050-79e7-4650-87ec-bec19efc6ba6","098431c3-1301-456e-9171-0026d20a3d62",48353,1,"2022-12-03"
"2cc8ec67-08a0-4fe4-b0ff-c56ebee83d73","c7402157-ae44-45cc-b6a7-b348d5dbd417",120837,2,"2022-07-15"
"2cce3641-a22b-4a13-9dd0-a1fb5b8be8bf","ed1a5b13-3dc5-4212-b989-f59258b4410e",145833,2,"2022-11-17"
"2cd15d8d-b3e4-4349-8315-92372442043f","45baf1d2-e066-4f40-8fc5-c61c08d4af4c",87985,1,"2022-12-16"
"2cdaa74c-5354-4182-9062-918dbaa573dd","098431c3-1301-456e-9171-0026d20a3d62",19056,1,"2022-04-23"
"2cdecaa8-a9cc-4fa1-b63c-187f2260fc3b","098431c3-1301-456e-9171-0026d20a3d62",38783,1,"2022-06-28"
"2ce0264a-b700-4793-a1a7-6a4c540a9bf5","098431c3-1301-456e-9171-0026d20a3d62",18144,1,"2022-01-16"
"2cee1a51-2d0d-4072-8955-45b08e1c3205","098431c3-1301-456e-9171-0026d20a3d62",38868,1,"2022-04-09"
"2cff68b9-64c3-4b19-90c7-3e9e49f61c85","2ea0ca2a-77fc-4447-b57c-62a6cb4d75a1",66622,1,"2022-11-15"
"2d086e7c-bc41-4922-85b5-d69832d0ffee","2ea0ca2a-77fc-4447-b57c-62a6cb4d75a1",44891,1,"2022-09-30"
"2d08ffce-059b-43ec-85c8-81781b2ffa38","3ca4793d-065e-4112-b023-d1122a2a4b44",112165,2,"2022-07-08"
"2d0cf8ca-9b75-4bc8-882b-9bbb19c17660","c7402157-ae44-45cc-b6a7-b348d5dbd417",153503,2,"2022-11-29"
"2d192615-ed38-47a7-8f6a-806a8e7f1ce5","c7402157-ae44-45cc-b6a7-b348d5dbd417",145461,2,"2022-10-28"
"2d1d7fbb-0eab-47d3-b5d2-b64468418f96","2ea0ca2a-77fc-4447-b57c-62a6cb4d75a1",22373,1,"2022-09-06"
"2d228051-65d1-4701-a878-d6a09eabad8b","098431c3-1301-456e-9171-0026d20a3d62",75320,1,"2022-11-17"
"2d251e8e-aea2-495f-a026-1a5978ac6b20","2ea0ca2a-77fc-4447-b57c-62a6cb4d75a1",52245,1,"2022-08-04"
"2d2752ab-1d50-4c08-b13a-f558112d4914","2ea0ca2a-77fc-4447-b57c-62a6cb4d75a1",23166,1,"2022-03-09"
"2d298074-0011-436a-ae9c-1c8a770c8431","45baf1d2-e066-4f40-8fc5-c61c08d4af4c",65091,1,"2022-09-15"
"2d2a3d10-0249-4eec-ad68-5ac62d70332b","098431c3-1301-456e-9171-0026d20a3d62",33936,1,"2022-09-07"
"2d3fa192-9aa5-4870-8cdd-e4b917e8ae07","2ea0ca2a-77fc-4447-b57c-62a6cb4d75a1",40371,1,"2022-02-28"
"2d3fdf94-ddbc-46a3-9684-fc2ed179a787","2ea0ca2a-77fc-4447-b57c-62a6cb4d75a1",35203,1,"2022-12-14"
"2d411eb5-73ae-4187-a21f-acc81e9ec87b","c7402157-ae44-45cc-b6a7-b348d5dbd417",146584,2,"2022-11-29"
"2d46a1d7-ae42-476d-a37e-a6d88fc6f359","2ea0ca2a-77fc-4447-b57c-62a6cb4d75a1",38095,1,"2022-05-09"
"2d5e1690-1797-431a-892a-1e956f7e825f","ed1a5b13-3dc5-4212-b989-f59258b4410e",143400,2,"2022-11-09"
"2d6eb439-e14e-4c1b-af9a-fcbac083e11d","098431c3-1301-456e-9171-0026d20a3d62",67659,1,"2022-10-31"
"2d6f96c4-92b8-4572-87a5-b733bea10cee","45baf1d2-e066-4f40-8fc5-c61c08d4af4c",87407,1,"2022-12-03"
"2d709851-e3c0-470f-a3ce-05b4ca0363ef","2ea0ca2a-77fc-4447-b57c-62a6cb4d75a1",19507,1,"2022-07-28"
"2d780825-90fa-4544-9970-d09edca935cc","45baf1d2-e066-4f40-8fc5-c61c08d4af4c",75527,1,"2022-11-01"
"2d78de4a-717f-42b1-ae58-982e99959f20","098431c3-1301-456e-9171-0026d20a3d62",19917,1,"2022-06-07"
"2d7c7c9e-0094-42aa-8968-8f0b2bb23a59","2ea0ca2a-77fc-4447-b57c-62a6cb4d75a1",39524,1,"2022-05-17"
"2d849919-2914-4677-a085-f7cba433c116","45baf1d2-e066-4f40-8fc5-c61c08d4af4c",85926,1,"2022-12-15"
"2d8a2701-8d3c-416a-b966-eeb9827e0d43","2ea0ca2a-77fc-4447-b57c-62a6cb4d75a1",41010,1,"2022-03-08"
"2d99c334-156e-48a1-a6c4-4318461c0ced","c7402157-ae44-45cc-b6a7-b348d5dbd417",91111,2,"2022-06-13"
"2d9b3ed1-90f4-48b2-a902-543a466fb905","2ea0ca2a-77fc-4447-b57c-62a6cb4d75a1",41993,1,"2022-04-26"
"2da16086-60a5-4787-8945-704081b0e4cd","3ca4793d-065e-4112-b023-d1122a2a4b44",92215,2,"2022-04-08"
"2da3be62-7abc-43c4-a540-7b4c6561e33e","c7402157-ae44-45cc-b6a7-b348d5dbd417",75521,2,"2022-01-24"
"2daa1136-9f66-460a-b6a9-092707b12c2d","c7402157-ae44-45cc-b6a7-b348d5dbd417",121753,2,"2022-12-12"
"2daf242b-9081-40ca-851a-5c074b6a47e6","c7402157-ae44-45cc-b6a7-b348d5dbd417",69311,2,"2022-03-14"
"2dafbeaf-c171-44ab-af19-b89e8e833f2d","c7402157-ae44-45cc-b6a7-b348d5dbd417",112171,2,"2022-04-27"
"2db488d5-f9c9-461b-9c43-b5d1cd65feca","c7402157-ae44-45cc-b6a7-b348d5dbd417",89144,2,"2022-03-25"
"2dbd7f1a-0a86-4280-807b-983b54c596a8","3ca4793d-065e-4112-b023-d1122a2a4b44",48894,2,"2022-07-07"
"2dc3c504-4d88-43ae-8b4b-abf8afb3f908","098431c3-1301-456e-9171-0026d20a3d62",23126,1,"2022-02-11"
"2dc75038-fe61-465d-a3e5-c0eba29cbb0a","3ca4793d-065e-4112-b023-d1122a2a4b44",139138,2,"2022-12-07"
"2dcd5b4a-b591-40bd-a511-8d52efca975f","45baf1d2-e066-4f40-8fc5-c61c08d4af4c",69397,1,"2022-10-11"
"2dcf5758-b84d-4a8b-8892-1811dc0d0b4c","45baf1d2-e066-4f40-8fc5-c61c08d4af4c",70061,1,"2022-11-22"
"2ddaf767-48d2-4a7d-807b-270de45ab4d6","c7402157-ae44-45cc-b6a7-b348d5dbd417",142968,2,"2022-10-19"
"2ddb66b1-27b6-48b7-b8d1-ff8c7af5e3d3","c7402157-ae44-45cc-b6a7-b348d5dbd417",79129,2,"2022-07-29"
"2ddf59ad-6dd9-4325-8ce3-33c4e398bd84","3ca4793d-065e-4112-b023-d1122a2a4b44",152567,2,"2022-11-22"
"2de04258-de17-43c0-a22f-9b41786c2da6","098431c3-1301-456e-9171-0026d20a3d62",39732,1,"2022-02-25"
"2de177ee-036a-475b-84c8-199aef132227","2ea0ca2a-77fc-4447-b57c-62a6cb4d75a1",39010,1,"2022-06-28"
"2dedee51-c916-45da-905f-947e30fd314f","098431c3-1301-456e-9171-0026d20a3d62",29353,1,"2022-03-17"
"2df84e66-1d76-4c88-91b5-c23a5fccbc12","3ca4793d-065e-4112-b023-d1122a2a4b44",124558,2,"2022-08-16"
"2dfab345-468f-443e-8924-103be6e4f363","c7402157-ae44-45cc-b6a7-b348d5dbd417",139174,2,"2022-09-27"
"2dfcea34-99b1-425d-ab43-3f2a9319ee42","098431c3-1301-456e-9171-0026d20a3d62",36915,1,"2022-09-17"
"2e011cda-59bc-4d94-a81f-46ce38c9a780","098431c3-1301-456e-9171-0026d20a3d62",27464,1,"2022-09-14"
"2e0169b3-6706-4d54-bb5c-655cda7df62a","c7402157-ae44-45cc-b6a7-b348d5dbd417",77731,2,"2022-03-01"
"2e0ab96b-5da5-447b-9ee5-910161c5bf68","ed1a5b13-3dc5-4212-b989-f59258b4410e",136927,2,"2022-12-13"
"2e0ce46e-5ac4-4807-9240-ec08e2a1bb48","098431c3-1301-456e-9171-0026d20a3d62",41782,1,"2022-04-08"
"2e0e9c56-2512-4f72-9765-ef1c10f32471","3ca4793d-065e-4112-b023-d1122a2a4b44",126381,2,"2022-07-20"
"2e15099e-4df2-430a-8cb1-5df707f51870","2ea0ca2a-77fc-4447-b57c-62a6cb4d75a1",78582,1,"2022-11-10"
"2e19bad5-e60c-4211-b0f8-e3fc0773cf86","2ea0ca2a-77fc-4447-b57c-62a6cb4d75a1",41818,1,"2022-03-24"
"2e1f956e-c2ec-44e1-b922-66c419a7f3f9","c7402157-ae44-45cc-b6a7-b348d5dbd417",74281,2,"2022-01-17"
"2e24eb1e-70ae-4f83-9b77-8dffe8df3a35","2ea0ca2a-77fc-4447-b57c-62a6cb4d75a1",41818,1,"2022-04-08"
"2e268a84-c668-4fb6-9f6d-f7e0825df6d0","45baf1d2-e066-4f40-8fc5-c61c08d4af4c",69798,1,"2022-12-15"
"2e2b2c45-3de7-40cf-9669-88f3e33d96f7","c7402157-ae44-45cc-b6a7-b348d5dbd417",113349,2,"2022-10-07"
"2e36dad7-cccc-49fa-b779-f2d9194c8637","098431c3-1301-456e-9171-0026d20a3d62",38783,1,"2022-01-23"
"2e3e44e9-e177-402a-8f90-0c3b1b40b572","098431c3-1301-456e-9171-0026d20a3d62",18111,1,"2022-11-24"
"2e47d2d3-e6a7-400e-be0d-eae150d88b93","c7402157-ae44-45cc-b6a7-b348d5dbd417",84466,2,"2022-02-23"
"2e485241-58d5-43f2-a772-bc4861337938","c7402157-ae44-45cc-b6a7-b348d5dbd417",153052,2,"2022-12-09"
"2e49c3ac-7fa4-4a2e-99e0-19864360b5d7","c7402157-ae44-45cc-b6a7-b348d5dbd417",113684,2,"2022-05-19"
"2e4a4ea9-c66d-47d3-bdd0-d12560aa6d7b","c7402157-ae44-45cc-b6a7-b348d5dbd417",138603,2,"2022-10-11"
"2e510a8e-4f5b-44d4-8b9f-454b73843f6d","098431c3-1301-456e-9171-0026d20a3d62",46622,1,"2022-07-07"
"2e539739-6f75-41a4-bde9-36cb5c1004e9","2ea0ca2a-77fc-4447-b57c-62a6cb4d75a1",42788,1,"2022-06-01"
"2e5705a0-a255-4e17-8aed-a569fdd67a67","098431c3-1301-456e-9171-0026d20a3d62",19218,1,"2022-12-24"
"2e5be2e1-7a1d-416e-96d4-67b06d11b8a9","ed1a5b13-3dc5-4212-b989-f59258b4410e",137415,2,"2022-09-22"
"2e5c8e6d-39b0-42f9-82da-4263e09d0746","45baf1d2-e066-4f40-8fc5-c61c08d4af4c",67484,1,"2022-09-22"
"2e6efc70-3c69-4b02-9af3-c7a16bd17dd8","45baf1d2-e066-4f40-8fc5-c61c08d4af4c",68958,1,"2022-09-21"
"2e70bf12-0bb0-4cda-84ec-0bed568fd8b0","c7402157-ae44-45cc-b6a7-b348d5dbd417",90443,2,"2022-03-21"
"2e76257b-fd37-44f8-8f8e-47696502ef53","c7402157-ae44-45cc-b6a7-b348d5dbd417",113778,2,"2022-05-13"
"2e76599d-7675-4cd2-a082-c23fa56eacbd","45baf1d2-e066-4f40-8fc5-c61c08d4af4c",89370,1,"2022-12-31"
"2e79240f-0d45-4329-88ab-65bfce1ca4b9","098431c3-1301-456e-9171-0026d20a3d62",77584,1,"2022-11-10"
"2e79d76b-ddb4-49be-aa46-c0cabd494bc9","2ea0ca2a-77fc-4447-b57c-62a6cb4d75a1",42696,1,"2022-04-15"
"2e7dca71-0df5-4766-8f92-c9cc65d06e27","2ea0ca2a-77fc-4447-b57c-62a6cb4d75a1",29088,1,"2022-11-24"
"2e7f03a5-f3e7-44fa-99b3-a8c258cde3f2","c7402157-ae44-45cc-b6a7-b348d5dbd417",87285,2,"2022-03-07"
"2e87b400-8a97-40e5-87f7-ed34628876f9","c7402157-ae44-45cc-b6a7-b348d5dbd417",69978,2,"2022-03-23"
"2e885f1a-02f5-463c-913d-96b3a4ed98df","ed1a5b13-3dc5-4212-b989-f59258b4410e",147938,2,"2022-11-14"
"2e91e761-34cf-465a-9643-4e5cdf0f62f0","098431c3-1301-456e-9171-0026d20a3d62",22897,1,"2022-02-27"
"2e964077-2149-4dae-a9c0-c3fe0463d7b3","c7402157-ae44-45cc-b6a7-b348d5dbd417",111489,2,"2022-04-22"
"2e965e9a-c267-46fc-b950-98c7b7a225b6","c7402157-ae44-45cc-b6a7-b348d5dbd417",67258,2,"2022-03-03"
"2e9e2a7d-a09c-40cb-ad71-5ad3ca1f3b8d","3ca4793d-065e-4112-b023-d1122a2a4b44",131203,2,"2022-08-23"
"2e9e4fcc-0843-4d5a-a49e-bdd56ad3a554","c7402157-ae44-45cc-b6a7-b348d5dbd417",85299,2,"2022-02-22"
"2ea1038d-eee4-48cd-bf2f-f3a72c4078aa","3ca4793d-065e-4112-b023-d1122a2a4b44",91070,2,"2022-06-28"
"2ea56f90-ad51-4854-a38c-d8b177dfe1ea","2ea0ca2a-77fc-4447-b57c-62a6cb4d75a1",78271,1,"2022-11-18"
"2eab67e8-900a-4df4-b93d-3d45ec1f98fa","2ea0ca2a-77fc-4447-b57c-62a6cb4d75a1",36897,1,"2022-03-01"
"2eb0b402-7343-4de6-8d2d-98af060e4593","c7402157-ae44-45cc-b6a7-b348d5dbd417",112427,2,"2022-05-19"
"2eb2f06d-8116-4df0-ad06-ce5a2d312139","c7402157-ae44-45cc-b6a7-b348d5dbd417",76839,2,"2022-02-04"
"2ec1247f-54c2-47c4-aa7c-98dd6a9dcf32","ed1a5b13-3dc5-4212-b989-f59258b4410e",139716,2,"2022-10-10"
"2ec18eda-3044-49ff-a1bd-46cdac67c146","c7402157-ae44-45cc-b6a7-b348d5dbd417",73151,2,"2022-01-11"
"2ec2d319-0ce1-472d-aead-6e7d0a89369f","ed1a5b13-3dc5-4212-b989-f59258b4410e",129073,2,"2022-10-19"
"2ec685d0-ea54-4694-9a62-40151ba85607","2ea0ca2a-77fc-4447-b57c-62a6cb4d75a1",38019,1,"2022-01-26"
"2ec6fe1f-59ea-40bf-bb1a-2d8fea1a3eea","45baf1d2-e066-4f40-8fc5-c61c08d4af4c",51980,1,"2022-12-17"
"2eca93f0-76e7-4562-bbf1-1925ef2e6099","2ea0ca2a-77fc-4447-b57c-62a6cb4d75a1",52404,1,"2022-10-17"
"2edfff68-c3ce-495d-b7bc-3bfc7cc62b80","2ea0ca2a-77fc-4447-b57c-62a6cb4d75a1",36274,1,"2022-06-27"
"2ee28463-4820-4f8f-8176-0b0f8258f02a","098431c3-1301-456e-9171-0026d20a3d62",18177,1,"2022-08-11"
"2ee51e5a-2714-4a6f-b795-dd2332c92bdf","2ea0ca2a-77fc-4447-b57c-62a6cb4d75a1",41450,1,"2022-04-23"
"2eea6027-73c0-48e8-a969-202a2887053c","2ea0ca2a-77fc-4447-b57c-62a6cb4d75a1",36180,1,"2022-11-07"
"2eeb6c36-7bdc-4611-bfb0-67399262861a","c7402157-ae44-45cc-b6a7-b348d5dbd417",153823,2,"2022-12-13"
"2ef0eb9d-cc24-42ff-83a8-76a7c1c8bded","3ca4793d-065e-4112-b023-d1122a2a4b44",70491,2,"2022-10-19"
"2ef7970d-d54d-4085-ba46-c3350e204cb3","2ea0ca2a-77fc-4447-b57c-62a6cb4d75a1",69875,1,"2022-12-18"
"2efbb335-7e70-43e1-bef3-5aa36aa135ca","3ca4793d-065e-4112-b023-d1122a2a4b44",85319,2,"2022-03-04"
"2efc7971-c6c3-49fd-a3c9-3f0059f6b362","c7402157-ae44-45cc-b6a7-b348d5dbd417",77194,2,"2022-02-03"
"2eff5b5f-5811-4eb5-b4fc-4c69b050975f","45baf1d2-e066-4f40-8fc5-c61c08d4af4c",29630,1,"2022-09-20"
"2effdd7f-2136-4a04-b928-43203bfe28f3","2ea0ca2a-77fc-4447-b57c-62a6cb4d75a1",50873,1,"2022-07-01"
"2f002cc1-b58d-48f1-bbe4-79fb41677092","3ca4793d-065e-4112-b023-d1122a2a4b44",121696,2,"2022-06-30"
"2f02ef44-9649-4921-8459-e0d570566bcf","098431c3-1301-456e-9171-0026d20a3d62",59753,1,"2022-08-01"
"2f032696-9edf-4e85-ace2-911d893dad1e","c7402157-ae44-45cc-b6a7-b348d5dbd417",136792,2,"2022-09-26"
"2f035db0-0379-4fde-b8d9-ad024fa5a7e5","2ea0ca2a-77fc-4447-b57c-62a6cb4d75a1",24733,1,"2022-12-14"
"2f0757c4-1e06-4dd1-8a93-6e42837badb5","098431c3-1301-456e-9171-0026d20a3d62",27464,1,"2022-02-17"
"2f07dea3-555c-4926-89b5-3305320c6317","c7402157-ae44-45cc-b6a7-b348d5dbd417",87117,2,"2022-03-01"
"2f184452-3ba1-47dc-be2b-5d74c4ef014a","098431c3-1301-456e-9171-0026d20a3d62",50880,1,"2022-07-15"
"2f19a300-aeca-4354-a481-bf1340c4f7ca","098431c3-1301-456e-9171-0026d20a3d62",71392,1,"2022-11-07"
"2f1f7055-9075-467a-b6dd-980c656b7c94","ed1a5b13-3dc5-4212-b989-f59258b4410e",154976,2,"2022-12-09"
"2f20df45-ba2e-4980-8d27-4c8ace61a085","2ea0ca2a-77fc-4447-b57c-62a6cb4d75a1",52289,1,"2022-08-01"
"2f2c82da-7d35-42d2-a914-224182dac744","ed1a5b13-3dc5-4212-b989-f59258b4410e",157399,2,"2022-12-16"
"2f301710-475b-4563-9218-97607db3563d","c7402157-ae44-45cc-b6a7-b348d5dbd417",120336,2,"2022-09-01"
"2f3d6121-daf3-4573-bdc9-920390d64932","3ca4793d-065e-4112-b023-d1122a2a4b44",42873,2,"2022-04-29"
"2f3de2cf-2ef7-4568-b5e0-ef8b70cc3106","c7402157-ae44-45cc-b6a7-b348d5dbd417",90262,2,"2022-04-01"
"2f412a2c-a064-4f32-94f8-77b573e6aa02","2ea0ca2a-77fc-4447-b57c-62a6cb4d75a1",41795,1,"2022-10-19"
"2f527264-49a2-4410-836b-c5a756da7431","45baf1d2-e066-4f40-8fc5-c61c08d4af4c",78583,1,"2022-11-25"
"2f56992b-2822-4e65-94a0-3de4907c7ad1","098431c3-1301-456e-9171-0026d20a3d62",27107,1,"2022-06-09"
"2f56d09c-605d-40ab-8cd0-13fddfa7e468","098431c3-1301-456e-9171-0026d20a3d62",18136,1,"2022-05-06"
"2f585023-27d7-44d5-b724-f1b55068f7fd","c7402157-ae44-45cc-b6a7-b348d5dbd417",79067,2,"2022-07-25"
"2f5b2f33-0ee5-47b8-87d5-a9eddced2a9a","3ca4793d-065e-4112-b023-d1122a2a4b44",131869,2,"2022-09-15"
